BoroName,Borough,F1,Geometry,Latitude (generated),Latitude,Longitude (generated),Longitude,Neighborhood,Number of Records,hood
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.67785092,43.669542,-79.42579315,-79.4225637,Christie-Toronto,1,Wychwood
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.67785092,43.6579524,-79.42579315,-79.3873826,Central Bay Street-Toronto,1,Wychwood
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.67785092,43.6447708,-79.42579315,-79.3733064,Berczy Park-Toronto,1,Wychwood
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.67785092,43.6514939,-79.42579315,-79.3754179,St. James Town-Toronto,1,Wychwood
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.67785092,43.6571618,-79.42579315,-79.3789371,"Garden District, Ryerson-Toronto",1,Wychwood
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.67785092,43.6623015,-79.42579315,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Wychwood
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.67785092,43.6542599,-79.42579315,-79.3606359,Regent Park / Harbourfront-Toronto,1,Wychwood
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.6862185,43.6658599,-79.47097525,-79.3831599,Church and Wellesley-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.6862185,43.6484292,-79.47097525,-79.3822802,First Canadian Place / Underground city-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.6862185,43.667967,-79.47097525,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.6862185,43.6464352,-79.47097525,-79.374846,Stn A PO Boxes-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.6862185,43.6795626,-79.47097525,-79.3775294,Rosedale-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.6862185,43.6289467,-79.47097525,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.6862185,43.6532057,-79.47097525,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.6862185,43.6626956,-79.47097525,-79.4000493,University of Toronto / Harbord-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.6862185,43.6481985,-79.47097525,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.6862185,43.6471768,-79.47097525,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.6862185,43.6408157,-79.47097525,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.6862185,43.6505712,-79.47097525,-79.3845675,Richmond / Adelaide / King-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.6862185,43.669542,-79.47097525,-79.4225637,Christie-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.6862185,43.6579524,-79.47097525,-79.3873826,Central Bay Street-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.6862185,43.6447708,-79.47097525,-79.3733064,Berczy Park-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.6862185,43.6514939,-79.47097525,-79.3754179,St. James Town-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.6862185,43.6571618,-79.47097525,-79.3789371,"Garden District, Ryerson-Toronto",1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.6862185,43.6623015,-79.47097525,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.6862185,43.6542599,-79.47097525,-79.3606359,Regent Park / Harbourfront-Toronto,1,Keelesdale-Eglinton West
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.67694587,43.6658599,-79.31512226,-79.3831599,Church and Wellesley-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.67694587,43.6484292,-79.31512226,-79.3822802,First Canadian Place / Underground city-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.67694587,43.667967,-79.31512226,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.67694587,43.6464352,-79.31512226,-79.374846,Stn A PO Boxes-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.67694587,43.6795626,-79.31512226,-79.3775294,Rosedale-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.67694587,43.6289467,-79.31512226,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.67694587,43.6532057,-79.31512226,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.67694587,43.6626956,-79.31512226,-79.4000493,University of Toronto / Harbord-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.67694587,43.6481985,-79.31512226,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.67694587,43.6471768,-79.31512226,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.67694587,43.6408157,-79.31512226,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.67694587,43.6505712,-79.31512226,-79.3845675,Richmond / Adelaide / King-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.67694587,43.669542,-79.31512226,-79.4225637,Christie-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.67694587,43.6579524,-79.31512226,-79.3873826,Central Bay Street-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.67694587,43.6447708,-79.31512226,-79.3733064,Berczy Park-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.67694587,43.6514939,-79.31512226,-79.3754179,St. James Town-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.67694587,43.6571618,-79.31512226,-79.3789371,"Garden District, Ryerson-Toronto",1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.67694587,43.6623015,-79.31512226,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.67694587,43.6542599,-79.31512226,-79.3606359,Regent Park / Harbourfront-Toronto,1,Woodbine Corridor
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.70232002,43.6658599,-79.48814565,-79.3831599,Church and Wellesley-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.70232002,43.6484292,-79.48814565,-79.3822802,First Canadian Place / Underground city-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.70232002,43.667967,-79.48814565,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.70232002,43.6464352,-79.48814565,-79.374846,Stn A PO Boxes-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.70232002,43.6795626,-79.48814565,-79.3775294,Rosedale-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.70232002,43.6289467,-79.48814565,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.70232002,43.6532057,-79.48814565,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.70232002,43.6626956,-79.48814565,-79.4000493,University of Toronto / Harbord-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.70232002,43.6481985,-79.48814565,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.70232002,43.6471768,-79.48814565,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.70232002,43.6408157,-79.48814565,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.70232002,43.6505712,-79.48814565,-79.3845675,Richmond / Adelaide / King-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.70232002,43.669542,-79.48814565,-79.4225637,Christie-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.70232002,43.6579524,-79.48814565,-79.3873826,Central Bay Street-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.70232002,43.6447708,-79.48814565,-79.3733064,Berczy Park-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.70232002,43.6514939,-79.48814565,-79.3754179,St. James Town-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.70232002,43.6571618,-79.48814565,-79.3789371,"Garden District, Ryerson-Toronto",1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.70232002,43.6623015,-79.48814565,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.70232002,43.6542599,-79.48814565,-79.3606359,Regent Park / Harbourfront-Toronto,1,Brookhaven-Amesbury
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.68949858,43.6658599,-79.3574394,-79.3831599,Church and Wellesley-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.68949858,43.6484292,-79.3574394,-79.3822802,First Canadian Place / Underground city-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.68949858,43.667967,-79.3574394,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.68949858,43.6464352,-79.3574394,-79.374846,Stn A PO Boxes-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.68949858,43.6795626,-79.3574394,-79.3775294,Rosedale-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.68949858,43.6289467,-79.3574394,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.68949858,43.6532057,-79.3574394,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.68949858,43.6626956,-79.3574394,-79.4000493,University of Toronto / Harbord-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.68949858,43.6481985,-79.3574394,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.68949858,43.6471768,-79.3574394,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.68949858,43.6408157,-79.3574394,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.68949858,43.6505712,-79.3574394,-79.3845675,Richmond / Adelaide / King-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.68949858,43.669542,-79.3574394,-79.4225637,Christie-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.68949858,43.6579524,-79.3574394,-79.3873826,Central Bay Street-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.68949858,43.6447708,-79.3574394,-79.3733064,Berczy Park-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.68949858,43.6514939,-79.3574394,-79.3754179,St. James Town-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.68949858,43.6571618,-79.3574394,-79.3789371,"Garden District, Ryerson-Toronto",1,Broadview North
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.68949858,43.6623015,-79.3574394,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.68949858,43.6542599,-79.3574394,-79.3606359,Regent Park / Harbourfront-Toronto,1,Broadview North
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.68926734,43.6658599,-79.45534188,-79.3831599,Church and Wellesley-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.68926734,43.6484292,-79.45534188,-79.3822802,First Canadian Place / Underground city-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.68926734,43.667967,-79.45534188,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.68926734,43.6464352,-79.45534188,-79.374846,Stn A PO Boxes-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.68926734,43.6795626,-79.45534188,-79.3775294,Rosedale-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.68926734,43.6289467,-79.45534188,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.68926734,43.6532057,-79.45534188,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.68926734,43.6626956,-79.45534188,-79.4000493,University of Toronto / Harbord-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.68926734,43.6481985,-79.45534188,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.68926734,43.6471768,-79.45534188,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.68926734,43.6408157,-79.45534188,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.68926734,43.6505712,-79.45534188,-79.3845675,Richmond / Adelaide / King-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.68926734,43.669542,-79.45534188,-79.4225637,Christie-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.68926734,43.6579524,-79.45534188,-79.3873826,Central Bay Street-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.68926734,43.6447708,-79.45534188,-79.3733064,Berczy Park-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.68926734,43.6514939,-79.45534188,-79.3754179,St. James Town-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.68926734,43.6571618,-79.45534188,-79.3789371,"Garden District, Ryerson-Toronto",1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.68926734,43.6623015,-79.45534188,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.68926734,43.6542599,-79.45534188,-79.3606359,Regent Park / Harbourfront-Toronto,1,Caledonia-Fairbank
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.67180627,43.6658599,-79.32440482,-79.3831599,Church and Wellesley-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.67180627,43.6484292,-79.32440482,-79.3822802,First Canadian Place / Underground city-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.67180627,43.667967,-79.32440482,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.67180627,43.6464352,-79.32440482,-79.374846,Stn A PO Boxes-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.67180627,43.6795626,-79.32440482,-79.3775294,Rosedale-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.67180627,43.6289467,-79.32440482,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.67180627,43.6532057,-79.32440482,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.67180627,43.6626956,-79.32440482,-79.4000493,University of Toronto / Harbord-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.67180627,43.6481985,-79.32440482,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.67180627,43.6471768,-79.32440482,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.67180627,43.6408157,-79.32440482,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.67180627,43.6505712,-79.32440482,-79.3845675,Richmond / Adelaide / King-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.67180627,43.669542,-79.32440482,-79.4225637,Christie-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.67180627,43.6579524,-79.32440482,-79.3873826,Central Bay Street-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.67180627,43.6447708,-79.32440482,-79.3733064,Berczy Park-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.67180627,43.6514939,-79.32440482,-79.3754179,St. James Town-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.67180627,43.6571618,-79.32440482,-79.3789371,"Garden District, Ryerson-Toronto",1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.67180627,43.6623015,-79.32440482,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.67180627,43.6542599,-79.32440482,-79.3606359,Regent Park / Harbourfront-Toronto,1,Greenwood-Coxwell
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.72138639,43.6658599,-79.43470879,-79.3831599,Church and Wellesley-Toronto,1,Englemount-Lawrence
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.72138639,43.6484292,-79.43470879,-79.3822802,First Canadian Place / Underground city-Toronto,1,Englemount-Lawrence
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.72138639,43.667967,-79.43470879,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Englemount-Lawrence
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.72138639,43.6464352,-79.43470879,-79.374846,Stn A PO Boxes-Toronto,1,Englemount-Lawrence
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.72138639,43.6795626,-79.43470879,-79.3775294,Rosedale-Toronto,1,Englemount-Lawrence
